variable,path,filename,datetime,date,year,month,day,hour_utc,minute_utc,second_utc,local_utc_offset_hours,local_hour,time_bin,parsed_token,date_parse_method,date_parse_ok,crs,epsg,original_width,original_height,driver,dtype,nodata,bounds,mean,median,min,max,std,p05,p25,p75,p95,valid_pixel_count,valid_aoi_pixel_count,total_aoi_pixel_count,total_pixel_count,coverage_inside_aoi_percent,coverage_percent,pixel_size_x,pixel_size_y,aoi_footprint_pixel_count,read_ok,error
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210502T071054_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210502T071054_aid0001_32N.tif,2021-05-02T07:10:54,2021-05-02,2021,5,2,7,10,54,2,9.0,morning,20210502T071054,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.1249268651008606,0.08438476920127869,-0.43355414271354675,0.9696172475814819,0.16984859108924866,-0.07500922679901123,-0.01881122775375843,0.30000001192092896,0.3378143310546875,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210503T062331_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210503T062331_aid0001_32N.tif,2021-05-03T06:23:31,2021-05-03,2021,5,3,6,23,31,2,8.0,morning,20210503T062331,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.021591246128082275,0.02888745255768299,0.0007829298265278339,0.061046719551086426,0.011444405652582645,0.0009249350987374783,0.014898460358381271,0.029999999329447746,0.029999999329447746,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210503T062331_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210503T062331_aid0001_32N.tif,2021-05-03T06:23:31,2021-05-03,2021,5,3,6,23,31,2,8.0,morning,20210503T062331,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.21366794407367706,0.30000001192092896,-0.23873178660869598,0.9937455654144287,0.16441087424755096,-0.04835529625415802,0.0710408166050911,0.30000001192092896,0.412517249584198,34709,34709,34751,94839,99.87914016862824,99.87914016862824,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210504T053602_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210504T053602_aid0001_32N.tif,2021-05-04T05:36:02,2021-05-04,2021,5,4,5,36,2,2,7.0,morning,20210504T053602,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.024976203218102455,0.030607623979449272,0.002703153993934393,0.061860341578722,0.008674366399645805,0.010042684152722359,0.018147502094507217,0.03162277489900589,0.03162277489900589,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210504T053602_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210504T053602_aid0001_32N.tif,2021-05-04T05:36:02,2021-05-04,2021,5,4,5,36,2,2,7.0,morning,20210504T053602,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.2136296182870865,0.30000001192092896,-0.23873178660869598,0.9937455654144287,0.1643848717212677,-0.04835529625415802,0.07096398621797562,0.30000001192092896,0.4124641716480255,34709,34709,34751,94839,99.87914016862824,99.87914016862824,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210506T053802_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210506T053802_aid0001_32N.tif,2021-05-06T05:38:02,2021-05-06,2021,5,6,5,38,2,2,7.0,morning,20210506T053802,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.029312437400221825,0.03382355719804764,0.004505977034568787,0.16810110211372375,0.008087828755378723,0.017345113679766655,0.02308184653520584,0.03464101627469063,0.03464101627469063,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210506T053802_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210506T053802_aid0001_32N.tif,2021-05-06T05:38:02,2021-05-06,2021,5,6,5,38,2,2,7.0,morning,20210506T053802,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.21348150074481964,0.30000001192092896,-0.23873178660869598,0.9937455654144287,0.16401897370815277,-0.04809373617172241,0.06949882209300995,0.30000001192092896,0.4106709659099579,34709,34709,34751,94839,99.87914016862824,99.87914016862824,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210507T045046_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210507T045046_aid0001_32N.tif,2021-05-07T04:50:46,2021-05-07,2021,5,7,4,50,46,2,6.0,morning,20210507T045046,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.031127730384469032,0.035265326499938965,0.010968309827148914,0.19485168159008026,0.008063401095569134,0.02002127282321453,0.02508806809782982,0.036055512726306915,0.036055512726306915,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210507T045046_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210507T045046_aid0001_32N.tif,2021-05-07T04:50:46,2021-05-07,2021,5,7,4,50,46,2,6.0,morning,20210507T045046,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.2133941799402237,0.30000001192092896,-0.23873178660869598,0.9937455654144287,0.1640046089887619,-0.04811416193842888,0.06937099993228912,0.30000001192092896,0.4105939567089081,34709,34709,34751,94839,99.87914016862824,99.87914016862824,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210522T174715_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210522T174715_aid0001_32N.tif,2021-05-22T17:47:15,2021-05-22,2021,5,22,17,47,15,2,19.0,evening,20210522T174715,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.04163575917482376,0.044898778200149536,0.020024927332997322,0.1968938261270523,0.007531337905675173,0.03175829350948334,0.03730706870555878,0.04582575708627701,0.04582575708627701,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210522T174715_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210522T174715_aid0001_32N.tif,2021-05-22T17:47:15,2021-05-22,2021,5,22,17,47,15,2,19.0,evening,20210522T174715,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.21422171592712402,0.30000001192092896,-0.23873178660869598,0.9937455654144287,0.16725389659404755,-0.0506574921309948,0.06845275312662125,0.30000001192092896,0.4437462091445923,34709,34709,34751,94839,99.87914016862824,99.87914016862824,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210524T174926_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210524T174926_aid0001_32N.tif,2021-05-24T17:49:26,2021-05-24,2021,5,24,17,49,26,2,19.0,evening,20210524T174926,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.02673955261707306,0.029999999329447746,0.010042443871498108,0.029999999329447746,0.006646324414759874,0.010049481876194477,0.028571851551532745,0.029999999329447746,0.029999999329447746,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210524T174926_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210524T174926_aid0001_32N.tif,2021-05-24T17:49:26,2021-05-24,2021,5,24,17,49,26,2,19.0,evening,20210524T174926,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.25160881876945496,0.30000001192092896,-0.1317831426858902,0.9811424612998962,0.12546075880527496,-0.02020261064171791,0.30000001192092896,0.30000001192092896,0.30000001192092896,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210525T170140_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210525T170140_aid0001_32N.tif,2021-05-25T17:01:40,2021-05-25,2021,5,25,17,1,40,2,19.0,evening,20210525T170140,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.02743014134466648,0.029999999329447746,0.014172179624438286,0.029999999329447746,0.005285882856696844,0.014177163131535053,0.02916676364839077,0.029999999329447746,0.029999999329447746,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210525T170140_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210525T170140_aid0001_32N.tif,2021-05-25T17:01:40,2021-05-25,2021,5,25,17,1,40,2,19.0,evening,20210525T170140,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.25197404623031616,0.30000001192092896,-0.13273589313030243,0.9810146689414978,0.12530231475830078,-0.020098134875297546,0.30000001192092896,0.30000001192092896,0.30000001192092896,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210525T170232_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210525T170232_aid0001_32N.tif,2021-05-25T17:02:32,2021-05-25,2021,5,25,17,2,32,2,19.0,evening,20210525T170232,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,8,313,GTiff,float32,,"[600000.0, 5158510.0, 600560.0, 5180420.0]",0.018746010959148407,0.019205374643206596,0.014177163131535053,0.026163307949900627,0.004044343251734972,0.014177164062857628,0.01417718455195427,0.022179363295435905,0.02474718540906906,94,94,94,2504,100.0,100.0,70.0,-70.0,94,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210525T170232_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210525T170232_aid0001_32N.tif,2021-05-25T17:02:32,2021-05-25,2021,5,25,17,2,32,2,19.0,evening,20210525T170232,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,8,313,GTiff,float32,,"[600000.0, 5158510.0, 600560.0, 5180420.0]",0.011152449063956738,-0.0003521866165101528,-0.035599373281002045,0.1319243311882019,0.04073265939950943,-0.03231518715620041,-0.024318456649780273,0.03990275785326958,0.08463004976511002,94,94,94,2504,100.0,100.0,70.0,-70.0,94,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210526T161452_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210526T161452_aid0001_32N.tif,2021-05-26T16:14:52,2021-05-26,2021,5,26,16,14,52,2,18.0,evening,20210526T161452,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.0024977533612400293,0.0009960818570107222,0.0008983223233371973,0.029999999329447746,0.005484674591571093,0.0008985173190012574,0.0009960804600268602,0.0009960945462808013,0.017074134200811386,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210526T161452_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210526T161452_aid0001_32N.tif,2021-05-26T16:14:52,2021-05-26,2021,5,26,16,14,52,2,18.0,evening,20210526T161452,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.1893807202577591,0.04271640256047249,-0.47080808877944946,0.9789504408836365,0.2921494245529175,-0.07777979969978333,-0.04984482750296593,0.41615206003189087,0.739219069480896,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210528T161640_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210528T161640_aid0001_32N.tif,2021-05-28T16:16:40,2021-05-28,2021,5,28,16,16,40,2,18.0,evening,20210528T161640,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.008264640346169472,0.009838303551077843,0.0008653306867927313,0.029999999329447746,0.006494286470115185,0.0008694116258993745,0.0008812808664515615,0.014177163131535053,0.014177164062857628,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210528T161640_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210528T161640_aid0001_32N.tif,2021-05-28T16:16:40,2021-05-28,2021,5,28,16,16,40,2,18.0,evening,20210528T161640,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.17040923237800598,0.028058387339115143,-0.47048667073249817,0.9707526564598083,0.299975723028183,-0.11450362950563431,-0.08334377408027649,0.4275762140750885,0.7223593592643738,34750,34750,34751,94839,99.99712238496734,99.99712238496734,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210529T152944_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210529T152944_aid0001_32N.tif,2021-05-29T15:29:44,2021-05-29,2021,5,29,15,29,44,2,17.0,evening,20210529T152944,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.013952787034213543,0.01395769976079464,0.005097458139061928,0.03162277489900589,0.003904096083715558,0.010037685744464397,0.01003875769674778,0.01734912022948265,0.01734912022948265,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210529T152944_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210529T152944_aid0001_32N.tif,2021-05-29T15:29:44,2021-05-29,2021,5,29,15,29,44,2,17.0,evening,20210529T152944,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.17041896283626556,0.028058387339115143,-0.47048667073249817,0.9707526564598083,0.2999880909919739,-0.11450362950563431,-0.08334377408027649,0.4276994466781616,0.7223860025405884,34750,34750,34751,94839,99.99712238496734,99.99712238496734,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210530T144207_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210530T144207_aid0001_32N.tif,2021-05-30T14:42:07,2021-05-30,2021,5,30,14,42,7,2,16.0,evening,20210530T144207,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.017276572063565254,0.017142219468951225,0.007650064770132303,0.033166248351335526,0.0032399091869592667,0.014168808236718178,0.014169566333293915,0.02002478390932083,0.02002478390932083,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210530T144207_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210530T144207_aid0001_32N.tif,2021-05-30T14:42:07,2021-05-30,2021,5,30,14,42,7,2,16.0,evening,20210530T144207,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.1708715409040451,0.027654247358441353,-0.47048667073249817,0.9707526564598083,0.30115455389022827,-0.11455810815095901,-0.08336766064167023,0.4276820421218872,0.72563636302948,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210601T144356_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210601T144356_aid0001_32N.tif,2021-06-01T14:43:56,2021-06-01,2021,6,1,14,43,56,2,16.0,evening,20210601T144356,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.01054186187684536,0.010049655102193356,0.005119300913065672,0.2002524733543396,0.005823554936796427,0.0075251017697155476,0.010049644857645035,0.010049757547676563,0.018473323434591293,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210601T144356_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210601T144356_aid0001_32N.tif,2021-06-01T14:43:56,2021-06-01,2021,6,1,14,43,56,2,16.0,evening,20210601T144356,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.19274716079235077,0.06128484010696411,-0.2940446436405182,0.9957181215286255,0.30708199739456177,-0.10783428698778152,-0.08055689185857773,0.48597678542137146,0.7351909279823303,34745,34745,34751,94839,99.98273430980403,99.98273430980403,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210602T135657_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210602T135657_aid0001_32N.tif,2021-06-02T13:56:57,2021-06-02,2021,6,2,13,56,57,2,15.0,midday_afternoon,20210602T135657,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,8,313,GTiff,float32,,"[600000.0, 5158510.0, 600560.0, 5180420.0]",0.014170479029417038,0.014170155860483646,0.01416993048042059,0.014171982184052467,6.797324090257462e-07,0.01416993048042059,0.01416994072496891,0.014171474613249302,0.014171714894473553,94,94,94,2504,100.0,100.0,70.0,-70.0,94,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210602T135657_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210602T135657_aid0001_32N.tif,2021-06-02T13:56:57,2021-06-02,2021,6,2,13,56,57,2,15.0,midday_afternoon,20210602T135657,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,8,313,GTiff,float32,,"[600000.0, 5158510.0, 600560.0, 5180420.0]",-0.060689687728881836,-0.07458542287349701,-0.10131092369556427,0.38781389594078064,0.07727451622486115,-0.096066914498806,-0.08371193706989288,-0.07206307351589203,0.006595997139811516,94,94,94,2504,100.0,100.0,70.0,-70.0,94,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210603T130942_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210603T130942_aid0001_32N.tif,2021-06-03T13:09:42,2021-06-03,2021,6,3,13,9,42,2,15.0,midday_afternoon,20210603T130942,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,8,313,GTiff,float32,,"[600000.0, 5158510.0, 600560.0, 5180420.0]",0.01734413020312786,0.01734393648803234,0.017343787476420403,0.017345057800412178,4.72725361078119e-07,0.017343787476420403,0.0173437912017107,0.01734488643705845,0.01734488643705845,94,94,94,2504,100.0,100.0,70.0,-70.0,94,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210603T130942_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210603T130942_aid0001_32N.tif,2021-06-03T13:09:42,2021-06-03,2021,6,3,13,9,42,2,15.0,midday_afternoon,20210603T130942,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,8,313,GTiff,float32,,"[600000.0, 5158510.0, 600560.0, 5180420.0]",-0.060678284615278244,-0.07452854514122009,-0.101349376142025,0.3842923939228058,0.07738225162029266,-0.09611289203166962,-0.08362343162298203,-0.07201927155256271,0.005867933854460716,94,94,94,2504,100.0,100.0,70.0,-70.0,94,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210605T131106_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210605T131106_aid0001_32N.tif,2021-06-05T13:11:06,2021-06-05,2021,6,5,13,11,6,2,15.0,midday_afternoon,20210605T131106,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.017478687688708305,0.01802409440279007,0.0008284870418719947,0.45215803384780884,0.013116694986820221,0.007516295649111271,0.010043168440461159,0.022382838651537895,0.02238284796476364,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210605T131106_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210605T131106_aid0001_32N.tif,2021-06-05T13:11:06,2021-06-05,2021,6,5,13,11,6,2,15.0,midday_afternoon,20210605T131106,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.1964782327413559,0.08562927693128586,-0.591782808303833,0.9984099268913269,0.30520686507225037,-0.12328597903251648,-0.07753488421440125,0.47841110825538635,0.7301151752471924,34686,34686,34751,94839,99.81295502287703,99.81295502287703,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210607T162802_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210607T162802_aid0001_32N.tif,2021-06-07T16:28:02,2021-06-07,2021,6,7,16,28,2,2,18.0,evening,20210607T162802,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.025196311995387077,0.023819632828235626,0.0033361187670379877,0.6145296096801758,0.022868158295750618,0.015483709052205086,0.017345210537314415,0.026476234197616577,0.029271267354488373,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210607T162802_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210607T162802_aid0001_32N.tif,2021-06-07T16:28:02,2021-06-07,2021,6,7,16,28,2,2,18.0,evening,20210607T162802,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.19465161859989166,0.08429361879825592,-0.5911054611206055,0.9978844523429871,0.30419495701789856,-0.12412228435277939,-0.07766600698232651,0.47045204043388367,0.7290091514587402,34708,34708,34751,94839,99.87626255359558,99.87626255359558,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210611T145512_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210611T145512_aid0001_32N.tif,2021-06-11T14:55:12,2021-06-11,2021,6,11,14,55,12,2,16.0,evening,20210611T145512,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.02727433480322361,0.028778119012713432,0.010043186135590076,0.2703261971473694,0.005439769942313433,0.01907343417406082,0.026476234197616577,0.029999999329447746,0.029999999329447746,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210611T145512_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210611T145512_aid0001_32N.tif,2021-06-11T14:55:12,2021-06-11,2021,6,11,14,55,12,2,16.0,evening,20210611T145512,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.2602759003639221,0.30000001192092896,-0.32985609769821167,0.9868778586387634,0.22424472868442535,-0.11743570864200592,0.10672540962696075,0.3316158056259155,0.6686900854110718,34731,34731,34751,94839,99.94244769934679,99.94244769934679,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210612T140746_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210612T140746_aid0001_32N.tif,2021-06-12T14:07:46,2021-06-12,2021,6,12,14,7,46,2,16.0,evening,20210612T140746,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.02353350631892681,0.029999999329447746,0.0008784189121797681,0.029999999329447746,0.010555814020335674,0.0009960811585187912,0.02252727374434471,0.029999999329447746,0.029999999329447746,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210612T140746_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210612T140746_aid0001_32N.tif,2021-06-12T14:07:46,2021-06-12,2021,6,12,14,7,46,2,16.0,evening,20210612T140746,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.3364982008934021,0.30000001192092896,-0.14382195472717285,0.9673576354980469,0.1781921088695526,-0.014058556407690048,0.30000001192092896,0.4003283381462097,0.6730802059173584,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI-UQ_20210613T100511_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI-UQ_20210613T100511_aid0001_32N.tif,2021-06-13T10:05:11,2021-06-13,2021,6,13,10,5,11,2,12.0,midday_afternoon,20210613T100511,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.025944720953702927,0.031527016311883926,0.0008452465990558267,0.07012494653463364,0.0088047431781888,0.010044684633612633,0.02358599752187729,0.03162277489900589,0.03162277489900589,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
ndvi,data/NDVI/ECO_L2T_STARS.002_NDVI_20210613T100511_aid0001_32N.tif,ECO_L2T_STARS.002_NDVI_20210613T100511_aid0001_32N.tif,2021-06-13T10:05:11,2021-06-13,2021,6,13,10,5,11,2,12.0,midday_afternoon,20210613T100511,filename_YYYYMMDDTHHMMSS,True,EPSG:32632,32632,303,313,GTiff,float32,,"[579360.0, 5158510.0, 600570.0, 5180420.0]",0.3428972065448761,0.30000001192092896,-0.14382195472717285,0.9911547303199768,0.18261340260505676,-0.012691015377640724,0.30000001192092896,0.43145906925201416,0.6842060089111328,34751,34751,34751,94839,100.0,100.0,70.0,-70.0,34751,True,
